"id","distribution_code","customer_code","start_latitude","start_longitude","dest_latitude","dest_longitude","total","process_at","received_at","distance","speed_average","potential_rain","duration","status","created_at"
"DS20231232","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:02:58","06:07:58","55","41","70","8","200","2023-12-02T17:00:00.000000Z",""
"DS20231232","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:03:13","06:05:13","650","43","70","5","200","2023-12-02T17:00:00.000000Z",""
"DS20231232","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:01:14","06:05:14","550","37","70","7","200","2023-12-02T17:00:00.000000Z",""
"DS20231232","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:01:30","06:05:30","500","48","70","7","200","2023-12-02T17:00:00.000000Z",""
"DS20231232","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:03:14","06:06:14","300","40","70","6","200","2023-12-02T17:00:00.000000Z",""
"DS20231232","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:02:06","06:09:06","1600","37","70","10","200","2023-12-02T17:00:00.000000Z",""
"DS20231232","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:01:36","06:04:36","55","42","70","6","200","2023-12-02T17:00:00.000000Z",""
"DS20231233","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:03:52","06:17:52","2500","49","70","16","200","2023-12-02T17:00:00.000000Z",""
"DS20231233","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:02:24","06:08:24","800","44","70","9","200","2023-12-02T17:00:00.000000Z",""
"DS20231241","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:01:07","06:08:07","1900","46","70","10","200","2023-12-03T17:00:00.000000Z",""
"DS20231241","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:01:02","06:06:02","850","42","70","8","200","2023-12-03T17:00:00.000000Z",""
"DS20231241","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:03:08","06:07:08","50","38","70","7","200","2023-12-03T17:00:00.000000Z",""
"DS20231241","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:04:39","06:11:39","700","40","70","10","200","2023-12-03T17:00:00.000000Z",""
"DS20231241","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:05:43","06:15:43","1600","42","70","13","200","2023-12-03T17:00:00.000000Z",""
"DS20231241","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:01:45","06:08:45","700","42","70","10","200","2023-12-03T17:00:00.000000Z",""
"DS20231241","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:05:34","06:15:34","1900","37","70","13","200","2023-12-03T17:00:00.000000Z",""
"DS20231241","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:04:04","06:16:04","2900","41","70","15","200","2023-12-03T17:00:00.000000Z",""
"DS20231241","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:02:48","06:14:48","2600","41","70","15","200","2023-12-03T17:00:00.000000Z",""
"DS20231241","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:05:35","06:09:35","550","43","70","7","200","2023-12-03T17:00:00.000000Z",""
"DS20231241","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:01:39","06:07:39","2000","40","70","9","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:03:02","06:09:02","1500","45","70","9","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:04:48","06:09:48","550","40","70","8","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:01:39","06:05:39","850","37","70","7","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:05:27","06:10:27","1500","45","70","8","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:02:02","06:08:02","1500","40","70","9","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:05:22","06:09:22","55","41","70","7","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:02:27","06:07:27","650","43","70","8","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:03:17","06:08:17","550","37","70","8","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:01:49","06:05:49","500","48","70","7","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:02:36","06:05:36","300","40","70","6","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:05:33","06:11:33","1600","37","70","9","200","2023-12-03T17:00:00.000000Z",""
"DS20231242","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:05:57","06:10:57","55","42","70","8","200","2023-12-03T17:00:00.000000Z",""
"DS20231243","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:04:46","06:15:46","2500","49","70","13","200","2023-12-03T17:00:00.000000Z",""
"DS20231243","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:03:20","06:10:20","800","44","70","10","200","2023-12-03T17:00:00.000000Z",""
"DS20231251","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:04:34","06:13:34","1900","46","40","9","200","2023-12-04T17:00:00.000000Z",""
"DS20231251","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:02:17","06:07:17","850","42","40","5","200","2023-12-04T17:00:00.000000Z",""
"DS20231251","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:04:53","06:09:53","50","38","40","5","200","2023-12-04T17:00:00.000000Z",""
"DS20231251","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:04:56","06:08:56","700","40","40","4","200","2023-12-04T17:00:00.000000Z",""
"DS20231251","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","2","06:02:26","06:10:26","1600","42","40","8","200","2023-12-04T17:00:00.000000Z",""
"DS20231251","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:05:39","06:10:39","700","42","40","5","200","2023-12-04T17:00:00.000000Z",""
"DS20231251","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:05:40","06:13:40","1900","37","40","8","200","2023-12-04T17:00:00.000000Z",""
"DS20231251","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:02:23","06:19:23","2900","41","40","17","200","2023-12-04T17:00:00.000000Z",""
"DS20231251","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:01:55","06:14:55","2600","41","40","13","200","2023-12-04T17:00:00.000000Z",""
"DS20231251","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:02:23","06:04:23","550","43","40","2","200","2023-12-04T17:00:00.000000Z",""
"DS20231251","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","2","06:05:56","06:11:56","2000","40","40","6","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:04:29","06:10:29","1500","45","40","6","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:03:33","06:07:33","550","40","40","4","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:01:25","06:05:25","850","37","40","4","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:03:58","06:11:58","1500","45","40","8","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:05:06","06:13:06","1500","40","40","8","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:04:47","06:07:47","55","41","40","3","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:03:19","06:08:19","650","43","40","5","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:03:12","06:08:12","550","37","40","5","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:01:31","06:05:31","500","48","40","4","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:04:16","06:07:16","300","40","40","3","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:04:28","06:13:28","1600","37","40","9","200","2023-12-04T17:00:00.000000Z",""
"DS20231252","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:03:08","06:06:08","55","42","40","3","200","2023-12-04T17:00:00.000000Z",""
"DS20231253","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:02:12","06:11:12","2500","49","40","8","200","2023-12-04T17:00:00.000000Z",""
"DS20231253","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:04:57","06:10:57","800","44","40","6","200","2023-12-04T17:00:00.000000Z",""
"DS20231261","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:02:47","06:11:47","1900","46","60","11","200","2023-12-05T17:00:00.000000Z",""
"DS20231261","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:02:05","06:08:05","850","42","60","8","200","2023-12-05T17:00:00.000000Z",""
"DS20231261","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:03:21","06:08:21","50","38","60","7","200","2023-12-05T17:00:00.000000Z",""
"DS20231261","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:05:10","06:11:10","700","40","60","8","200","2023-12-05T17:00:00.000000Z",""
"DS20231261","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:01:07","06:10:07","1600","42","60","11","200","2023-12-05T17:00:00.000000Z",""
"DS20231261","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:03:40","06:09:40","700","42","60","8","200","2023-12-05T17:00:00.000000Z",""
"DS20231261","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:01:36","06:11:36","1900","37","60","12","200","2023-12-05T17:00:00.000000Z",""
"DS20231261","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:01:04","06:17:04","2900","41","60","18","200","2023-12-05T17:00:00.000000Z",""
"DS20231261","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:05:40","06:16:40","2600","41","60","13","200","2023-12-05T17:00:00.000000Z",""
"DS20231261","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:02:15","06:04:15","550","43","60","4","200","2023-12-05T17:00:00.000000Z",""
"DS20231261","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:02:12","06:08:12","2000","40","60","8","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:01:03","06:09:03","1500","45","60","10","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:04:15","06:09:15","550","40","60","7","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:05:32","06:09:32","850","37","60","6","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:04:57","06:08:57","1500","45","60","6","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:03:24","06:10:24","1500","40","60","9","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:02:56","06:06:56","55","41","60","6","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:01:26","06:04:26","650","43","60","5","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:04:51","06:07:51","550","37","60","5","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:01:29","06:04:29","500","48","60","5","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:01:37","06:04:37","300","40","60","5","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:04:57","06:09:57","1600","37","60","7","200","2023-12-05T17:00:00.000000Z",""
"DS20231262","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:05:38","06:10:38","55","42","60","7","200","2023-12-05T17:00:00.000000Z",""
"DS20231263","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:04:01","06:16:01","2500","49","60","13","200","2023-12-05T17:00:00.000000Z",""
"DS20231263","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:02:21","06:09:21","800","44","60","9","200","2023-12-05T17:00:00.000000Z",""
"DS20231271","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:04:23","06:13:23","1900","46","35","9","200","2023-12-06T17:00:00.000000Z",""
"DS20231271","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:04:18","06:09:18","850","42","35","5","200","2023-12-06T17:00:00.000000Z",""
"DS20231271","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:04:03","06:09:03","50","38","35","5","200","2023-12-06T17:00:00.000000Z",""
"DS20231271","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:03:32","06:10:32","700","40","35","7","200","2023-12-06T17:00:00.000000Z",""
"DS20231271","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:05:33","06:14:33","1600","42","35","9","200","2023-12-06T17:00:00.000000Z",""
"DS20231271","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:03:26","06:08:26","700","42","35","5","200","2023-12-06T17:00:00.000000Z",""
"DS20231271","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:04:19","06:12:19","1900","37","35","8","200","2023-12-06T17:00:00.000000Z",""
"DS20231271","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:05:26","06:17:26","2900","41","35","12","200","2023-12-06T17:00:00.000000Z",""
"DS20231271","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:01:42","06:13:42","2600","41","35","12","200","2023-12-06T17:00:00.000000Z",""
"DS20231271","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:01:51","06:03:51","550","43","35","2","200","2023-12-06T17:00:00.000000Z",""
"DS20231271","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","2","06:05:33","06:10:33","2000","40","35","5","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:04:32","06:09:32","1500","45","35","5","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:02:13","06:07:13","550","40","35","5","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:01:03","06:05:03","850","37","35","4","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:03:17","06:10:17","1500","45","35","7","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:04:49","06:08:49","1500","40","35","4","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:02:19","06:05:19","55","41","35","3","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:05:55","06:09:55","650","43","35","4","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:05:43","06:10:43","550","37","35","5","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:02:09","06:07:09","500","48","35","5","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:01:06","06:05:06","300","40","35","4","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:03:56","06:11:56","1600","37","35","8","200","2023-12-06T17:00:00.000000Z",""
"DS20231272","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:05:54","06:08:54","55","42","35","3","200","2023-12-06T17:00:00.000000Z",""
"DS20231273","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:04:54","06:12:54","2500","49","35","7","200","2023-12-06T17:00:00.000000Z",""
"DS20231273","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:01:33","06:05:33","800","44","35","4","200","2023-12-06T17:00:00.000000Z",""
"DS20231281","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:05:49","06:12:49","1900","46","60","9","200","2023-12-07T17:00:00.000000Z",""
"DS20231281","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:03:40","06:08:40","850","42","60","7","200","2023-12-07T17:00:00.000000Z",""
"DS20231281","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:03:20","06:06:20","50","38","60","5","200","2023-12-07T17:00:00.000000Z",""
"DS20231281","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:04:20","06:09:20","700","40","60","7","200","2023-12-07T17:00:00.000000Z",""
"DS20231281","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:02:10","06:12:10","1600","42","60","12","200","2023-12-07T17:00:00.000000Z",""
"DS20231281","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:03:57","06:09:57","700","42","60","8","200","2023-12-07T17:00:00.000000Z",""
"DS20231281","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:02:41","06:12:41","1900","37","60","12","200","2023-12-07T17:00:00.000000Z",""
"DS20231281","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:01:20","06:14:20","2900","41","60","15","200","2023-12-07T17:00:00.000000Z",""
"DS20231281","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:01:56","06:15:56","2600","41","60","16","200","2023-12-07T17:00:00.000000Z",""
"DS20231281","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:01:23","06:06:23","550","43","60","7","200","2023-12-07T17:00:00.000000Z",""
"DS20231281","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:05:24","06:11:24","2000","40","60","8","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:01:15","06:08:15","1500","45","60","9","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:03:18","06:07:18","550","40","60","6","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:05:29","06:07:29","850","37","60","4","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:04:46","06:08:46","1500","45","60","6","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:04:39","06:11:39","1500","40","60","9","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:01:19","06:05:19","55","41","60","6","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:01:26","06:04:26","650","43","60","5","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:05:09","06:07:09","550","37","60","4","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:03:04","06:08:04","500","48","60","7","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:02:29","06:04:29","300","40","60","4","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:01:11","06:09:11","1600","37","60","10","200","2023-12-07T17:00:00.000000Z",""
"DS20231282","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:02:05","06:06:05","55","42","60","6","200","2023-12-07T17:00:00.000000Z",""
"DS20231283","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:01:18","06:15:18","2500","49","60","15","200","2023-12-07T17:00:00.000000Z",""
"DS20231283","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:03:19","06:07:19","800","44","60","6","200","2023-12-07T17:00:00.000000Z",""
"DS20231291","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:02:44","06:10:44","1900","46","60","10","200","2023-12-08T17:00:00.000000Z",""
"DS20231291","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:04:36","06:09:36","850","42","60","7","200","2023-12-08T17:00:00.000000Z",""
"DS20231291","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:01:31","06:06:31","50","38","60","7","200","2023-12-08T17:00:00.000000Z",""
"DS20231291","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:03:50","06:07:50","700","40","60","6","200","2023-12-08T17:00:00.000000Z",""
"DS20231291","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:05:33","06:14:33","1600","42","60","11","200","2023-12-08T17:00:00.000000Z",""
"DS20231291","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:05:32","06:10:32","700","42","60","7","200","2023-12-08T17:00:00.000000Z",""
"DS20231291","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:02:02","06:11:02","1900","37","60","11","200","2023-12-08T17:00:00.000000Z",""
"DS20231291","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:01:14","06:18:14","2900","41","60","19","200","2023-12-08T17:00:00.000000Z",""
"DS20231291","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:05:55","06:20:55","2600","41","60","17","200","2023-12-08T17:00:00.000000Z",""
"DS20231291","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:03:37","06:05:37","550","43","60","4","200","2023-12-08T17:00:00.000000Z",""
"DS20231291","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:01:44","06:07:44","2000","40","60","8","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:02:17","06:06:17","1500","45","60","6","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:03:39","06:07:39","550","40","60","6","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:02:42","06:04:42","850","37","60","4","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:05:20","06:10:20","1500","45","60","7","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:01:07","06:06:07","1500","40","60","7","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:03:56","06:08:56","55","41","60","7","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:05:04","06:09:04","650","43","60","6","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:03:48","06:06:48","550","37","60","5","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:04:19","06:08:19","500","48","60","6","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:04:24","06:08:24","300","40","60","6","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:04:07","06:11:07","1600","37","60","9","200","2023-12-08T17:00:00.000000Z",""
"DS20231292","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:04:18","06:09:18","55","42","60","7","200","2023-12-08T17:00:00.000000Z",""
"DS20231293","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:04:28","06:16:28","2500","49","60","13","200","2023-12-08T17:00:00.000000Z",""
"DS20231293","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:04:35","06:10:35","800","44","60","8","200","2023-12-08T17:00:00.000000Z",""
"DS202312101","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:03:59","06:11:59","1900","46","60","10","200","2023-12-09T17:00:00.000000Z",""
"DS202312101","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:02:32","06:09:32","850","42","60","9","200","2023-12-09T17:00:00.000000Z",""
"DS202312101","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:02:11","06:05:11","50","38","60","5","200","2023-12-09T17:00:00.000000Z",""
"DS202312101","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:02:08","06:07:08","700","40","60","7","200","2023-12-09T17:00:00.000000Z",""
"DS202312101","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:04:18","06:11:18","1600","42","60","9","200","2023-12-09T17:00:00.000000Z",""
"DS202312101","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:05:17","06:12:17","700","42","60","9","200","2023-12-09T17:00:00.000000Z",""
"DS202312101","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:02:27","06:12:27","1900","37","60","12","200","2023-12-09T17:00:00.000000Z",""
"DS202312101","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:03:53","06:17:53","2900","41","60","16","200","2023-12-09T17:00:00.000000Z",""
"DS202312101","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:04:47","06:19:47","2600","41","60","17","200","2023-12-09T17:00:00.000000Z",""
"DS202312101","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:01:35","06:06:35","550","43","60","7","200","2023-12-09T17:00:00.000000Z",""
"DS202312101","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:05:30","06:11:30","2000","40","60","8","200","2023-12-09T17:00:00.000000Z",""
