"id","distribution_code","customer_code","start_latitude","start_longitude","dest_latitude","dest_longitude","total","process_at","received_at","distance","speed_average","potential_rain","duration","courier_last_stamp","status","created_at","updated_at"
"7995","DS202312213","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:02:23","06:13:23","3200","38","35","11","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T07:44:25.000000Z"
"7996","DS202312213","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","1","06:02:05","06:15:05","2800","48","35","13","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T07:45:24.000000Z"
"7997","DS202312213","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","1","06:01:08","06:23:08","5600","37","35","22","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T07:46:46.000000Z"
"7998","DS202312213","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","2","06:04:27","06:18:27","3100","39","35","14","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T07:47:49.000000Z"
"7999","DS202312213","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","2","06:01:03","06:13:03","4000","42","35","12","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T07:48:50.000000Z"
"8001","DS202312213","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:03:14","06:23:14","5500","45","35","20","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T07:50:04.000000Z"
"8002","DS202312213","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","2","06:02:44","06:09:44","800","43","35","7","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T07:52:01.000000Z"
"8003","DS202312213","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","1","06:02:11","06:12:11","2200","38","35","10","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T07:53:24.000000Z"
"8004","DS202312213","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","1","06:01:21","06:07:21","1500","42","35","6","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T07:54:23.000000Z"
"8005","DS202312214","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","2","06:01:20","06:13:20","2800","36","35","12","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T08:01:56.000000Z"
"8006","DS202312214","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","1","06:04:07","06:09:07","550","44","35","5","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T08:03:08.000000Z"
"8007","DS202312214","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","1","06:01:15","06:07:15","450","39","35","6","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T08:04:26.000000Z"
"8008","DS202312214","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:05:33","06:07:33","230","38","35","2","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T08:06:47.000000Z"
"8009","DS202312214","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:02:46","06:07:46","230","37","35","5","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T08:09:26.000000Z"
"8010","DS202312214","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","2","06:05:45","06:10:45","400","36","35","5","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T08:13:40.000000Z"
"8011","DS202312214","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:04:38","06:10:38","850","35","35","6","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T08:14:43.000000Z"
"8012","DS202312214","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:05:59","06:10:59","280","38","35","5","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T09:12:52.000000Z"
"8013","DS202312214","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","1","06:05:44","06:16:44","2600","45","35","11","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T09:15:15.000000Z"
"8014","DS202312214","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:04:45","06:14:45","1700","42","35","10","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T09:16:42.000000Z"
"8015","DS202312214","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","2","06:04:15","06:08:15","1600","48","35","4","0,0","200","2023-12-20T17:00:00.000000Z","2024-05-12T09:17:57.000000Z"
"8016","DS202312221","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:03:29","06:12:29","1900","46","50","10","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"8017","DS202312221","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:03:03","06:10:03","850","42","50","8","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"8018","DS202312221","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:05:10","06:10:10","50","38","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"8019","DS202312221","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:05:19","06:09:19","700","40","50","5","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"8020","DS202312221","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","2","06:02:11","06:12:11","1600","42","50","11","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:00:28.000000Z"
"8021","DS202312221","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:01:50","06:07:50","700","42","50","7","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"8022","DS202312221","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:03:54","06:11:54","1900","37","50","9","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:04:56.000000Z"
"8023","DS202312221","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:02:05","06:19:05","2900","41","50","18","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"8024","DS202312221","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:04:58","06:14:58","2600","41","50","11","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"8025","DS202312221","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:04:02","06:09:02","550","43","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"8026","DS202312221","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:02:51","06:07:51","2000","40","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"8027","DS202312222","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:03:55","06:09:55","1500","45","50","7","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"8028","DS202312222","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:02:03","06:07:03","550","40","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:22:44.000000Z"
"8029","DS202312222","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:05:52","06:10:52","850","37","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"8030","DS202312222","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:04:46","06:12:46","1500","45","50","9","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"8031","DS202312222","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:04:57","06:09:57","1500","40","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"8032","DS202312222","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:04:18","06:07:18","55","41","50","4","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"8033","DS202312222","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:04:41","06:06:41","650","43","50","3","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"8034","DS202312222","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:01:23","06:03:23","550","37","50","3","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"8035","DS202312222","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:02:53","06:07:53","500","48","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"8036","DS202312222","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:02:52","06:04:52","300","40","50","3","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
"8037","DS202312222","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:05:35","06:14:35","1600","37","50","10","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:36:27.000000Z"
"8038","DS202312222","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:01:05","06:06:05","55","42","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:37:32.000000Z"
"8039","DS202312223","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:01:43","06:12:43","2500","49","50","11","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:40:15.000000Z"
"8040","DS202312223","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:01:17","06:06:17","800","44","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:41:41.000000Z"
"8041","DS202312223","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:04:47","06:20:47","3200","38","50","17","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:44:25.000000Z"
"8042","DS202312223","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","1","06:05:05","06:17:05","2800","48","50","13","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:45:24.000000Z"
"8043","DS202312223","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","2","06:04:15","06:27:15","5600","37","50","24","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:46:46.000000Z"
"8044","DS202312223","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","1","06:01:22","06:11:22","3100","39","50","11","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:47:49.000000Z"
"8045","DS202312223","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","06:01:04","06:10:04","4000","42","50","10","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:48:50.000000Z"
"8047","DS202312223","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:04:36","06:20:36","5500","45","50","17","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:50:04.000000Z"
"8048","DS202312223","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","1","06:04:26","06:12:26","800","43","50","9","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:52:01.000000Z"
"8049","DS202312223","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","1","06:01:34","06:08:34","2200","38","50","8","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:53:24.000000Z"
"8050","DS202312223","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","06:05:29","06:13:29","1500","42","50","9","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T07:54:23.000000Z"
"8051","DS202312224","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","2","06:05:53","06:19:53","2800","36","50","15","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T08:01:56.000000Z"
"8052","DS202312224","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","1","06:03:04","06:08:04","550","44","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T08:03:08.000000Z"
"8053","DS202312224","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","2","06:03:18","06:09:18","450","39","50","7","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T08:04:26.000000Z"
"8054","DS202312224","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:05:17","06:07:17","230","38","50","3","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T08:06:47.000000Z"
"8055","DS202312224","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:04:55","06:07:55","230","37","50","4","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T08:09:26.000000Z"
"8056","DS202312224","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:01:19","06:05:19","400","36","50","5","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T08:13:40.000000Z"
"8057","DS202312224","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:04:57","06:09:57","850","35","50","6","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T08:14:43.000000Z"
"8058","DS202312224","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","1","06:01:32","06:07:32","280","38","50","7","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T09:12:52.000000Z"
"8059","DS202312224","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","2","06:05:14","06:19:14","2600","45","50","15","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T09:15:15.000000Z"
"8060","DS202312224","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:04:47","06:12:47","1700","42","50","9","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T09:16:42.000000Z"
"8061","DS202312224","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","1","06:03:04","06:07:04","1600","48","50","5","0,0","200","2023-12-21T17:00:00.000000Z","2024-05-12T09:17:57.000000Z"
"8062","DS202312231","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:04:34","06:14:34","1900","46","40","10","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"8063","DS202312231","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:03:30","06:08:30","850","42","40","5","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"8064","DS202312231","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:02:08","06:07:08","50","38","40","5","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"8065","DS202312231","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:05:01","06:09:01","700","40","40","4","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"8066","DS202312231","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","2","06:05:56","06:14:56","1600","42","40","9","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:00:28.000000Z"
"8067","DS202312231","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:05:48","06:11:48","700","42","40","6","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"8068","DS202312231","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:01:17","06:10:17","1900","37","40","9","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:04:56.000000Z"
"8069","DS202312231","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:04:07","06:15:07","2900","41","40","11","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"8070","DS202312231","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:03:18","06:17:18","2600","41","40","14","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"8071","DS202312231","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:05:50","06:07:50","550","43","40","2","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"8072","DS202312231","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:04:28","06:10:28","2000","40","40","6","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"8073","DS202312232","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:01:36","06:06:36","1500","45","40","5","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"8074","DS202312232","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:05:37","06:10:37","550","40","40","5","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:22:44.000000Z"
"8075","DS202312232","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:01:13","06:04:13","850","37","40","3","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"8076","DS202312232","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:05:24","06:12:24","1500","45","40","7","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"8077","DS202312232","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:05:37","06:13:37","1500","40","40","8","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"8078","DS202312232","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:02:07","06:06:07","55","41","40","4","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"8079","DS202312232","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:05:55","06:07:55","650","43","40","2","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"8080","DS202312232","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:03:59","06:05:59","550","37","40","2","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"8081","DS202312232","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:02:28","06:06:28","500","48","40","4","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"8082","DS202312232","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:05:54","06:09:54","300","40","40","4","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
"8083","DS202312232","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:01:01","06:06:01","1600","37","40","5","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:36:27.000000Z"
"8084","DS202312232","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:02:20","06:06:20","55","42","40","4","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:37:32.000000Z"
"8085","DS202312233","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:02:04","06:16:04","2500","49","40","13","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:40:15.000000Z"
"8086","DS202312233","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:03:26","06:09:26","800","44","40","6","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:41:41.000000Z"
"8087","DS202312233","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","1","06:04:27","06:21:27","3200","38","40","17","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:44:25.000000Z"
"8088","DS202312233","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","2","06:01:15","06:13:15","2800","48","40","12","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:45:24.000000Z"
"8089","DS202312233","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","2","06:05:49","06:27:49","5600","37","40","22","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:46:46.000000Z"
"8090","DS202312233","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","1","06:02:42","06:13:42","3100","39","40","11","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:47:49.000000Z"
"8091","DS202312233","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","2","06:05:19","06:20:19","4000","42","40","15","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:48:50.000000Z"
"8093","DS202312233","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:03:05","06:22:05","5500","45","40","19","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:50:04.000000Z"
"8094","DS202312233","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","1","06:01:55","06:09:55","800","43","40","8","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:52:01.000000Z"
"8095","DS202312233","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","2","06:02:05","06:12:05","2200","38","40","10","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:53:24.000000Z"
"8096","DS202312233","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","1","06:02:09","06:09:09","1500","42","40","7","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T07:54:23.000000Z"
"8097","DS202312234","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:05:22","06:20:22","2800","36","40","15","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T08:01:56.000000Z"
"8098","DS202312234","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","2","06:02:37","06:07:37","550","44","40","5","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T08:03:08.000000Z"
"8099","DS202312234","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","1","06:02:42","06:07:42","450","39","40","5","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T08:04:26.000000Z"
"8100","DS202312234","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:01:57","06:04:57","230","38","40","3","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T08:06:47.000000Z"
"8101","DS202312234","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:04:37","06:06:37","230","37","40","2","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T08:09:26.000000Z"
"8102","DS202312234","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:04:35","06:06:35","400","36","40","2","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T08:13:40.000000Z"
"8103","DS202312234","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:05:21","06:12:21","850","35","40","7","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T08:14:43.000000Z"
"8104","DS202312234","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:03:19","06:09:19","280","38","40","6","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T09:12:52.000000Z"
"8105","DS202312234","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","1","06:03:03","06:13:03","2600","45","40","10","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T09:15:15.000000Z"
"8106","DS202312234","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:02:09","06:12:09","1700","42","40","10","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T09:16:42.000000Z"
"8107","DS202312234","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","1","06:05:20","06:12:20","1600","48","40","7","0,0","200","2023-12-22T17:00:00.000000Z","2024-05-12T09:17:57.000000Z"
"8108","DS202312241","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:05:57","06:13:57","1900","46","60","10","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"8109","DS202312241","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:04:21","06:10:21","850","42","60","8","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"8110","DS202312241","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:02:50","06:06:50","50","38","60","6","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"8111","DS202312241","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:02:49","06:09:49","700","40","60","9","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"8112","DS202312241","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:03:29","06:10:29","1600","42","60","9","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:00:28.000000Z"
"8113","DS202312241","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:05:48","06:11:48","700","42","60","8","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"8114","DS202312241","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:03:17","06:13:17","1900","37","60","12","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:04:56.000000Z"
"8115","DS202312241","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:01:51","06:16:51","2900","41","60","17","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"8116","DS202312241","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:01:25","06:14:25","2600","41","60","15","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"8117","DS202312241","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:03:34","06:08:34","550","43","60","7","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"8118","DS202312241","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:05:43","06:10:43","2000","40","60","7","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"8119","DS202312242","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:05:51","06:10:51","1500","45","60","7","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"8120","DS202312242","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:04:26","06:09:26","550","40","60","7","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:22:44.000000Z"
"8121","DS202312242","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:02:30","06:04:30","850","37","60","4","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"8122","DS202312242","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:02:02","06:06:02","1500","45","60","6","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"8123","DS202312242","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:02:30","06:07:30","1500","40","60","7","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"8124","DS202312242","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:05:28","06:09:28","55","41","60","6","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"8125","DS202312242","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:01:22","06:04:22","650","43","60","5","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"8126","DS202312242","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:01:11","06:04:11","550","37","60","5","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"8127","DS202312242","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:05:29","06:09:29","500","48","60","6","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"8128","DS202312242","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:03:28","06:07:28","300","40","60","6","0,0","200","2023-12-23T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
